project_id,owner_id,user_id,Time_Create,Time_Meb0,Time_Meb1,Time_Cmt0,Time_Cmt1,project_language,Tech_lang,Project_Member,Project_Commit_Count,Project_Size,Open_Issues_Count,Forks,Watchers,Network_Count,Stargazers_Count,has_star_developer,Successful_Onboarding
2831,13505,13577,111,171,65614,64562,2095327,JavaScript,1,14,24162,452439,1212,1212,2800,8418,456,1,1
3644,14224,131847,90870,90930,724284,964937,2407103,JavaScript,7,12,9579,27463,66,66,5330,11031,668,1,1
3918,17340,73449,119,0,663150,18566,2095421,Python,2,14,2472,18073,205,205,601,2575,111,1,1
4095,19154,141856,856683,856743,0,856742,3703041,Java,1,10,19487,970273,3853,3853,21450,58934,2728,1,0
4143,19347,19381,237523,237643,0,325401,3193299,Java,1,6,3133,338968,9,9,1319,778,81,1,1
4221,9160,19617,60,0,708238,4027,2119952,PHP,13,39,1467,3824,19,19,144,364,25,1,1
4232,4900,158540,59,0,151082,367215,3115724,JavaScript,1,20,1626,104107,16,16,37,102,34,1,1
4455,12882,12282,120,0,1035320,123908,2097324,C#,21,57,1466,344030,88,88,4088,2151,430,1,0
4751,22094,22349,41325,41445,182666,1038595,2097508,Java,4,166,21704,155764,202,202,564,323,135,1,1
4751,22094,954621,120,0,224111,997149,2097508,Java,2,166,21704,155764,202,202,564,323,135,1,1
5210,8274,120104,120,0,2130103,612504,2111070,Java,19,22,4414,46493,124,124,8809,41824,1663,1,1
5245,8931,150185,2722300,2722360,202030,1380745,2167434,Ruby,1,12,2700,20202,153,153,1244,4409,131,1,0
5455,24366,40874,820111,820171,1821278,819676,2094240,Python,2,9,14528,64016,4919,4919,7455,107887,2212,1,1
5626,25148,253955,1456925,1457045,1305049,2634709,3264425,Python,2,40,4443,22279,478,478,1711,10788,409,1,1
5626,25148,1153610,1360930,1361050,1401044,2538714,3264425,Python,2,40,4443,22279,478,478,1711,10788,409,1,1
6163,26718,218421,120,0,720286,24267,2105095,C++,1,43,4158,401242,164,164,323,889,150,1,1
6584,4066,124625,120,0,3738496,917429,2097400,Ruby,7,273,1582,5429,266,266,1242,9405,602,1,1
6779,10967,17890,1019529,1019649,0,1019527,3991578,JavaScript,1,11,85,12867,6,6,26,328,24,1,0
7560,31026,49447,15014,15074,74014,3060690,2095599,C,2,11,14649,86187,72,72,1026,1269,162,1,1
8006,5954,77349,120,0,591965,704878,2181733,Python,81,235,387,1628,21,21,26,42,171,1,0
10646,1177,82698,60,0,68952,274685,3438735,Ruby,4,31,476,1577,19,19,427,183,55,1,1
10856,4896,2229,59,0,2704747,1,3342554,Ruby,7,6,1260,26474,49,49,438,1551,53,1,1
10974,28453,28328,120,0,0,210,2428068,Python,7,7,688,2155,60,60,155,295,29,1,1
11117,41562,41631,120,0,0,2535491,2099172,C++,1,18,16169,74478,427,427,1061,2874,217,1,1
11874,44086,169618,8490,8610,220462,6138496,3116834,PHP,2,21,16852,52032,3,3,26,35,19,1,0
13666,50064,76462,59,0,0,424991,2470403,Python,1,7,1313,225398,593,593,368,1186,111,1,1
14079,51473,614579,17352,200146,21348,197184,4982685,Python,3,8,144,632,0,0,0,1,5,1,0
14364,52043,179908,118564,118684,0,4935606,2094087,PHP,1,9,55671,925595,1160,1160,1990,3110,254,1,0
14661,36998,307749,120,0,0,960474,2107238,PHP,2,14,3901,,,,,,,1,0
16948,11109,11121,59,0,247693,318456,2098362,Java,3,12,8512,282592,42,42,1168,1513,224,1,1
16990,7038,264094,286224,286344,415973,67237,2226894,C++,2,14,2200,44228,8,8,35,81,28,1,1
17473,5954,45261,120,0,591968,1155855,2094377,JavaScript,4,234,6921,128755,761,761,166,174,189,1,0
17473,5954,77359,120,0,591968,1155855,2094377,JavaScript,4,234,6921,128755,761,761,166,174,189,1,0
17635,24433,422487,92518,0,0,2935,2096692,Ruby,1,13,2918,26388,39,39,41,8,14,1,0
17919,4885,2232,119,0,0,0,3853962,Ruby,18,34,716,8754,54,54,765,345,39,1,1
18170,61839,46907,120,0,0,120,2124402,Ruby,1,21,3618,59788,96,96,189,1526,66,1,0
18170,61839,64782,120,0,0,120,2124402,Ruby,2,21,3618,59788,96,96,189,1526,66,1,0
19559,64976,33219,47269,47389,272475,1451188,2106031,Java,3,11,2191,10426,14,14,0,4,7,1,1
19559,64976,128017,47090,47210,272653,1451010,2106031,Java,3,11,2191,10426,14,14,0,4,7,1,1
20722,67630,11878,120,0,2924395,719907,2522709,Ruby,1,8,137,58185,64,64,398,1563,84,1,1
21435,69692,12142,120,0,922726,440998,2101666,Java,5,64,2672,31484,9,9,174,128,58,1,0
21435,69692,55033,404807,404927,517799,36070,2101666,Java,5,64,2672,31484,9,9,174,128,58,1,1
25480,78397,114039,60,0,349616,64,2580121,C++,2,8,1262,275544,7,7,6,14,27,1,1
26006,79549,126939,59,0,646354,946066,2118470,C,2,7,606,3840,0,0,187,287,95,1,1
27258,39467,2175300,1599398,0,1169390,1585376,3330370,JavaScript,1,10,4401,,,,,,,1,0
27264,85064,626071,43259,43379,3909,75757,4034322,PHP,1,9,257,83350,38,38,16,15,8,1,1
28126,22825,86951,59,0,2001739,1571055,2170205,JavaScript,1,13,1788,20149,3,3,39,19,13,1,1
28175,20247,11842,59,0,968832,1950184,2094924,Python,5,83,1858,58170,160,160,98,268,65,1,1
28690,39662,13009,120,0,365478,50228,3899939,JavaScript,4,26,18,10379,69,69,216,1577,56,1,0
29078,15530,89704,119,0,698844,284092,2095574,PHP,7,19,913,3186,4,4,487,317,55,1,0
35120,22905,23130,1859478,1859598,216522,528400,2095953,C,1,56,8927,1653600,35,35,239,1051,113,1,1
35120,22905,46225,1148395,1148515,927605,182682,2095953,C,1,56,8927,1653600,35,35,239,1051,113,1,1
35120,22905,2219156,120,0,2076121,1331198,2095953,C,1,56,8927,1653600,35,35,239,1051,113,1,1
35515,102226,102434,60,0,180666,18,2099259,C++,1,6,3037,287264,63,63,12,20,26,1,1
35770,63120,7604,59,0,3719379,141922,2119157,Ruby,3,35,4165,16754,56,56,857,2031,99,1,0
40322,113754,1061824,356160,356220,0,429560,2582232,C++,3,17,533,6703,16,16,48,46,17,1,0
41601,116753,33065,36137,36257,1040901,42758,4103524,Java,1,57,4898,,,,,,,1,1
41601,116753,116964,120,0,1077159,79015,4103524,Java,1,57,4898,,,,,,,1,1
42087,6732,6836,119,0,222689,46904,2380972,Python,1,22,1803,23679,44,44,384,313,79,1,1
43029,55321,234970,797742,797862,2332305,797740,2108557,Ruby,2,10,486,1144,115,115,330,1986,42,1,0
44086,121875,121904,119,0,0,560801,2140728,Java,1,6,7344,15,157,157,79,171,51,1,1
44202,1758,28121,119,0,0,101968,3211599,Ruby,4,7,198,1422,13,13,68,608,34,1,0
46369,17715,13994,507673,507793,406293,507672,3507910,JavaScript,3,7,68,,,,,,,1,0
53565,61750,62046,1306,1426,509502,119228,3710563,Python,1,35,1634,3157915,0,0,1,0,38,1,0
54266,137680,84248,60,0,0,116,2771158,Python,1,13,2369,,,,,,,1,1
54725,138440,128722,225668,225788,700365,359252,4054800,Ruby,1,10,295,7027,3,3,1,1,6,1,1
56538,120933,3296129,120,0,548536,630616,3659952,Java,1,6,3165,32362,7,7,27,32,11,1,0
61511,149171,258941,60,0,0,430154,2248562,Python,5,9,1400,15887,133,133,468,1646,101,1,0
61987,149828,149875,402086,402206,0,223611,4461102,Java,1,27,334,8728,15,15,3,42,20,1,0
63996,153028,323163,120,0,2540083,284596,2188955,Java,1,9,637,10949,55,55,701,2166,182,1,1
64317,5954,55098,119,0,350799,736539,2097662,Python,81,149,680,1199,7,7,23,13,163,1,1
67363,10194,10350,30290,30350,2000424,30310,4579104,Java,3,62,254,198013,10,10,1,4,89,1,0
71363,153028,177206,219544,219604,3885259,4336877,2093986,Python,1,10,3035,70160,728,728,819,3446,140,1,1
72578,218858,172705,120,0,3402896,239053,2096824,Ruby,4,20,5377,167558,52,52,3,7,7,1,1
77098,4885,4913,120,0,0,13201,2100430,Ruby,9,13,822,1539,41,41,485,135,23,1,0
77098,4885,177814,120,0,0,13201,2100430,Ruby,5,13,822,1539,41,41,485,135,23,1,1
81325,5954,39643,119,0,591971,820767,2108542,Python,81,231,967,4782,25,25,46,15,160,1,0
83569,19723,9163,59,0,3490188,40111,2099897,PHP,28,39,372,,,,,,,1,1
85600,4279,4338,120,0,85760,874,4431022,JavaScript,1,6,30,11198,0,0,15,10,12,1,0
101006,70557,70562,120,0,0,21470,4356610,JavaScript,1,11,189,9877,5,5,3,8,40,1,1
112654,324459,128555,120,0,441781,2847,3985241,C,1,13,817,52004,15,15,60,123,31,1,1
119895,128315,121416,59,0,189263,2,2098709,Java,1,8,2980,5295,3,3,0,2,8,1,1
125032,5954,8766,120,0,586230,1195426,2098910,Python,81,234,908,15847,3,3,36,12,165,1,0
134514,356667,356668,159479,159539,53412,181672,4257120,Ruby,1,8,143,471,4,4,0,12,8,1,0
136564,119395,361945,1142975,1143035,0,1149989,2680464,Java,7,9,130,399987,1,1,0,4,6,1,0
143483,88827,74266,120,0,600621,375,2762687,PHP,1,7,363,,,,,,,1,1
144865,24147,68459,59,0,71593,3,2112425,Python,3,12,1014,34548,3,3,15,20,67,1,0
145580,372424,1807989,915597,915717,1542669,970040,2307267,C,1,10,713,101767,12,12,36,26,20,1,1
146514,373723,373727,381,501,1525,143173,3372885,Python,1,10,515,225398,593,593,368,1186,111,1,1
146514,373723,373740,416,536,1489,143208,3372885,Python,1,10,515,225398,593,593,368,1186,111,1,0
147172,11800,79643,1202111,1202171,1934378,766583,2096858,Ruby,1,11,961,8768,5,5,125,184,73,1,0
152921,5954,71161,120,0,599265,1393551,2122257,Python,81,234,774,2732,55,55,43,18,164,1,0
154774,148959,148998,59,0,3155378,474850,2672135,PHP,2,28,104,678,19,19,27,24,22,1,0
155512,10963,17388,119,0,1998431,15673,4845271,Ruby,14,49,434,508,6,6,13,137,44,1,0
156798,179699,179711,198052,198172,371054,815172,2106436,C++,1,15,3596,158167,50,50,92,298,36,1,0
158585,152021,121983,479406,479466,803993,479404,2101059,Java,1,9,3319,46074,293,293,1803,3433,253,1,1
162851,6263,285822,120,0,662283,39757,4646639,PHP,3,21,155,413,0,0,24,10,11,1,1
167177,118205,118240,120,0,1271665,54,2097553,Ruby,2,14,4576,,,,,,,1,0
183726,17583,17584,120,0,0,1655365,2100586,Java,7,6,3364,30758,14,14,531,951,47,1,1
187196,5954,77297,119,0,599247,1100935,2176538,Python,81,233,440,650,2,2,14,3,177,1,0
197275,2206,2194,120,0,0,135,2111585,Java,13,295,140,602,13,13,99,33,116,1,1
205522,427533,27887,59,0,0,552487,2107743,Java,3,11,4715,18177,109,109,1549,5921,360,1,1
211549,264943,28569,60,0,0,59364,3820442,Python,1,24,3134,118446,136,136,106,208,25,1,1
226894,8450,441951,51352,34475,0,40196,5189056,JavaScript,1,25,811,11962,10,10,21,24,22,1,0
234674,5954,45258,120,0,350799,208341,2097605,Python,81,149,1127,4516,9,9,25,7,161,1,0
253596,5065,17563,130547,130607,2748781,240556,2646319,Java,6,38,570,15103,9,9,115,51,48,1,0
282009,29383,160564,120,0,96656,111426,2957540,JavaScript,1,11,974,28289,54,54,35,29,13,1,1
309847,76147,75904,120,0,740273,268063,2102944,Java,8,16,1262,13437,9,9,33,91,27,1,1
327962,56112,171448,120,0,2392918,21805,2095071,Ruby,1,7,2858,16132,188,188,198,366,23,1,1
341186,504584,52977,480640,480700,821486,475254,3600656,Java,1,10,519,24351,100,100,36,28,18,1,1
344973,5954,60374,120,0,358097,1659600,2093993,Python,81,149,559,1085,11,11,19,4,162,1,1
345020,5954,60374,120,0,358099,1058958,2181198,Python,81,149,174,292,6,6,7,2,167,1,0
353500,1962,80950,594925,594985,131340,594926,2237236,Python,37,257,234,309,9,9,30,12,117,1,0
365466,239246,153735,412091,412211,0,12901,2163513,Python,2,11,313,3661,1,1,11,19,22,1,0
369722,34781,280972,59,0,0,399215,2111608,Ruby,1,6,412,2501,43,43,41,47,15,1,1
10435837,346764,4227288,120,0,0,2750171,2119281,Java,2,8,2219,18288,2,2,21,11,94,1,1
10474054,1577794,3694386,280901,281021,3914,243825,3668037,Java,1,6,698,,,,,,,1,1
10563675,3179079,430089,119,0,2147080,7,4064171,Java,1,21,125,1913,2,2,5,14,43,1,1
10570754,3884916,24011,119,0,0,606140,3639730,PHP,3,9,12,,,,,,,1,0
10606596,4024425,257424,120,0,0,452417,2346493,Python,16,22,966,4385,16,16,62,24,33,1,1
10630288,1352503,4516569,119,0,0,0,4209753,JavaScript,1,6,443,38756,0,0,2,2,5,1,0
380313,89532,191221,59,0,0,2959,3658588,JavaScript,1,8,152,1070,4,4,5,28,64,1,1
427919,552012,134361,155869,155989,789263,156270,4535110,Java,1,14,98,2126,0,0,1,5,12,1,1
435951,22094,22304,1113294,0,163106,20448,3481505,Java,4,74,947,3697,0,0,9,5,74,1,0
456655,121059,121190,1702277,1702337,72276,1227009,4084804,Java,2,23,170,2342,0,0,23,18,24,1,0
515933,5174,669674,120,0,0,899996,2108442,C++,2,12,2543,14950,351,351,799,589,75,1,0
525974,251852,413908,120,0,2302691,715846,2094015,JavaScript,1,164,7150,73328,188,188,354,380,120,1,0
525974,251852,633639,120,0,2302691,715846,2094015,JavaScript,1,164,7150,73328,188,188,354,380,120,1,1
10654900,3836320,4526525,120,0,0,0,3400133,PHP,1,10,23,2641,5,5,17,18,16,1,1
10664964,3761,286079,119,0,0,2422,2095723,JavaScript,1,34,6134,8252,17,17,49,30,38,1,0
10756026,3235197,3255421,120,0,0,100752,2431438,Python,1,8,14,73,8,8,19,23,9,1,0
10766923,14659,163333,120,0,0,0,2253506,JavaScript,2,18,559,42952,9,9,3,7,11,1,1
10783120,26063,26139,59,0,0,384601,2096900,C++,1,15,5308,121497,368,368,62,92,22,1,1
10827987,144358,19932,120,0,1389234,16,3026584,Java,2,7,23,9169,4,4,61,268,43,1,1
10868411,2077975,1307428,119,0,0,40664,3718841,Ruby,3,9,23,204,1,1,0,6,11,1,1
10882164,2969141,2969229,120,0,0,0,2473711,Java,2,13,13721,45844,0,0,4,7,2,1,1
10904242,4570803,411804,119,0,0,5567,3656280,C++,1,6,693,2494,17,17,12,39,19,1,1
10915416,370207,393637,119,0,0,0,2127861,Java,2,7,437,8280,0,0,40,32,23,1,1
569711,139841,444087,431157,431277,202254,329827,4992848,Python,1,7,97,38652,0,0,2,10,9,1,0
618403,215849,53461,120,0,0,2089,4085644,Ruby,1,10,165,46955,0,0,17,33,29,1,1
631235,86886,198486,59,0,2370015,7,2300520,PHP,3,20,32,110,0,0,8,2,31,1,0
641837,1962,55173,60,0,412541,781267,2731208,Python,59,261,54,116,2,2,2,2,118,1,1
642071,1962,81019,119,0,216661,267,2100535,Python,36,261,201,217,3,3,3,14,118,1,0
671935,189213,44903,119,0,662053,70763,4322206,C,1,15,834,2080,0,0,0,10,17,1,1
696346,5954,14036,120,0,491433,601597,2113298,Python,81,168,148,129,2,2,1,2,167,1,0
696536,695317,69849,120,0,7193,0,2884705,Java,1,15,3372,26902,5,5,18,27,26,1,1
788376,15678,1455430,653034,392447,1424265,653025,2114104,Python,1,12,797,9311,93,93,971,3282,171,1,1
804523,1962,77208,120,0,0,716462,2197050,Python,81,265,255,336,10,10,13,2,113,1,0
817372,186013,176690,979731,979851,1481596,2010496,2111460,JavaScript,1,10,1224,12601,66,66,50,51,16,1,1
896266,54544,292861,120,0,1840017,4,2117340,Python,1,104,3320,10656,87,87,2327,15486,489,1,1
906810,4836,27990,120,0,0,363755,2834898,PHP,8,16,955,2331,1,1,17,25,16,1,1
10964676,4625169,3963045,59,0,2106416,372471,3862027,C++,1,10,18,6366,1,1,2,4,21,1,0
11010021,2156,62115,119,0,1536522,4406,2106386,JavaScript,1,7,363,7497,7,7,3610,17255,657,1,1
11029116,1675588,27697,119,0,0,1304165,2138950,Python,2,13,445,9864,149,149,216,2052,54,1,1
11033655,4452856,1748244,119,0,1528218,57592,2475096,C++,1,12,33,65,5,5,29,51,11,1,0
11077845,122957,702695,120,0,0,7035,2182636,Java,2,113,212,584,31,31,3430,19948,1484,1,1
11188284,445160,3220916,119,0,0,2,3289594,JavaScript,2,28,52,39,0,0,1,15,50,1,1
11226972,29218,163893,60,0,0,160295,2095418,JavaScript,22,65,18307,276344,913,913,1908,8402,335,1,0
1017774,4233,31036,120,0,616449,321603,3761656,JavaScript,3,16,17,1280,7,7,8,14,18,1,1
1022841,3892,11149,59,0,109872,39417,6888009,JavaScript,1,14,212,7064,2,2,75,207,13,1,0
1023591,515368,515365,59,0,0,648,4571709,PHP,1,6,110,1372,0,0,0,2,8,1,1
1037595,132161,132218,120,0,1896513,1516044,2761313,Java,18,10,123,97,0,0,1,7,15,1,0
1042189,1146,61274,120,0,2264156,107,3210419,Python,7,34,1376,47960,4,4,52,42,18,1,1
1312712,926129,264541,120,0,0,3340666,2127443,C,1,7,10368,73109,643,643,2536,3435,433,1,1
1360586,41225,237690,59,0,2501099,57492,2487938,Python,5,8,2975,28965,662,662,183,120,30,1,0
1381021,26310,9018,119,0,0,67839,3220478,Ruby,4,14,1831,5714,70,70,326,1458,130,1,1
11354404,4444778,117415,120,0,1679112,130,3185889,Ruby,3,10,18,22,0,0,0,2,16,1,0
11360825,1007812,406992,119,0,0,0,2814091,Java,4,163,94,188,11,11,23,37,78,1,0
11399767,17340,279155,120,0,0,83586,2209121,Ruby,2,19,364,,,,,,,1,1
11403335,4907610,1821128,13063,13183,21402,13116,3976099,Java,1,11,118,7345,1,1,1,2,9,1,0
11403371,370207,979388,1196,0,0,0,2589628,JavaScript,8,652,48,4982,13,13,79,119,15,1,1
11415211,368144,1956,59,0,0,1305,3387735,Ruby,1,13,13,219,0,0,1,5,31,1,0
11419814,192458,3754263,59,0,1246783,0,3077558,JavaScript,1,29,672,12747,85,85,57,80,36,1,0
11470356,2390887,2983875,120,0,835480,17820,2730618,JavaScript,1,13,273,7708,10,10,19,13,23,1,1
11536199,17340,370928,119,0,0,54924,2119808,Python,2,20,95,4066,0,0,11,16,31,1,0
1406731,981554,981577,120,0,0,798797,3610700,PHP,1,7,2577,19497,0,0,9,4,10,1,1
1409135,58306,69195,119,0,2223205,119,4224386,PHP,2,6,29,,,,,,,1,1
1430784,612107,624638,59,0,0,1894554,2841748,PHP,1,10,1270,81904,0,0,79,171,36,1,1
1451653,148819,59613,120,0,193039,49,3620879,C++,1,6,162,62000,1,1,4,20,7,1,1
1480898,140816,250781,60,0,162425,2,4788482,Python,2,6,75,312,1,1,6,23,10,1,0
1511293,144318,1674335,336826,336946,0,336946,2449319,PHP,3,9,408,1355,2,2,9,1,11,1,1
1520779,132161,132218,120,0,1896551,3852108,2292114,Java,18,10,251,386,0,0,1,7,15,1,1
1562776,217358,217500,280302,280362,306986,280364,2512300,Ruby,1,29,287,361,0,0,0,9,36,1,0
11608543,5013453,817250,119,0,0,1128707,2261470,Python,1,39,11383,107722,0,0,334,1129,78,1,1
11639096,3380689,173333,120,0,0,13,2546062,JavaScript,1,6,60,94,6,6,25,105,13,1,1
11640143,1020492,5037649,120,0,12866,0,3558031,Ruby,1,59,3575,31643,6,6,12,8,55,1,1
11654942,1547219,2565461,120,0,0,8725,2129773,JavaScript,21,19,62,18,7,7,2,3,14,1,0
11662269,5009183,5009246,59,0,0,24686,2224257,JavaScript,2,8,325,815,0,0,4,6,11,1,1
11669367,2574142,871036,59,0,1544908,283211,2226839,C,1,48,5382,,,,,,,1,1
11669634,288514,1823454,120,0,1174616,0,2102788,Python,6,101,3847,45010,23,23,123,68,130,1,0
11691650,5065778,1521420,120,0,0,34617,2097340,Python,4,9,625,1767,9,9,36,16,30,1,1
11696965,469060,3977204,120,0,0,101061,2199787,C#,2,26,220,16082,21,21,77,56,42,1,0
11750066,5099776,4113263,119,0,0,0,3834627,C++,1,13,751,1462414,25,25,1,3,14,1,1
11796137,10016,33441,120,0,0,347794,2105253,PHP,13,17,485,17471,0,0,11,112,35,1,0
11845197,5096440,816349,120,0,0,82,2126155,Java,11,17,593,117221,8,8,67,83,35,1,1
11855420,52979,138458,120,0,0,0,3406484,Java,1,17,50,5092,3,3,15,21,17,1,1
12161440,195254,5418667,119,0,637693,252047,2126569,JavaScript,1,14,4116,,,,,,,1,1
12202820,2422758,447564,120,0,364468,0,3953566,Java,1,28,3,,,,,,,1,0
12213510,344660,23169,120,0,0,1238,2302293,PHP,1,8,189,183,9,9,29,248,30,1,0
1939061,204270,110459,60,0,0,1379976,3925188,Java,5,20,290,38843,0,0,2,6,37,1,1
1985448,146329,1870174,835173,835233,1511677,835233,2298653,Ruby,1,22,2141,53542,11,11,7,7,12,1,1
12379726,445160,3220916,120,0,0,63,3924873,JavaScript,2,35,4,120,0,0,3,3,63,1,0
2720938,982,72818,59,0,0,14784,3924586,JavaScript,2,200,1198,6944,26,26,2,64,158,1,0
2936976,241654,28295,48942,1,443447,57252,3748447,Python,1,6,62,429,2,2,5,3,4,1,1
2937627,1680020,1431116,12,0,1121338,72,3767932,Ruby,1,12,67,445,0,0,4,3,13,1,1
2993410,1701987,1486693,3927,1312,3133,1255,4418578,JavaScript,1,15,210,1615,15,15,8,11,11,1,0
3123478,1753538,2194853,197296,61575,431521,165573,2111938,C++,2,6,1480,23194,88,88,88,253,49,1,0
3216686,1786453,643079,120,0,2618861,75816,2095612,Java,1,230,19747,145369,12,12,107,333,128,1,1
3219077,1789555,2006133,119,0,0,36537,2131407,Python,1,18,7797,176153,78,78,308,457,68,1,0
3595845,274278,1940928,120,0,0,13,2101941,Python,1,11,1610,9621,20,20,11,10,40,1,1
3596882,274278,2962151,119,0,0,25,2097595,C++,1,14,8006,34521,170,170,37,36,50,1,1
3811742,7262,7872,21340,21460,6766,21460,3807853,JavaScript,1,14,349,1350,0,0,46,53,18,1,1
3825496,1668691,1135990,119,0,17656,461,4387807,Ruby,1,6,483,40782,0,0,2,5,5,1,1
3912921,1744321,2251453,161204,58801,2308632,161264,2097915,Java,1,8,2516,88486,109,109,17,12,9,1,1
4425659,67843,414818,18557,2,85256,18677,4457462,C#,1,7,113,,,,,,,1,0
4757845,2356286,2369962,120,0,0,4,2097358,C++,1,14,3838,41730,436,436,207,541,47,1,1
4811139,2375218,2555719,224175,224282,0,227572,2097321,C#,2,10,3558,19232,1,1,3,7,4,1,0
5040659,2451794,678919,195875,79076,573437,195969,2097085,Java,1,11,1988,,,,,,,1,1
5068817,20247,210512,119,0,0,2797512,3325705,Python,1,68,3216,23938,70,70,0,4,19,1,1
5207109,1020492,2444376,105,9,252002,69,4090460,Ruby,1,62,2765,37095,11,11,13,2,57,1,1
12491763,4251628,2653004,120,0,1055605,1263,2117466,C,1,11,322,32471,15,15,13,56,18,1,0
12517363,262780,262831,120,0,0,108,2109743,C++,4,8,325,2636,0,0,13,9,12,1,1
12601061,370207,4679425,120,0,0,0,2511742,Python,2,675,373,3478,15,15,76,167,46,1,0
12627274,4393586,4393590,120,0,0,0,2101350,PHP,1,8,1830,661187,23,23,5,5,14,1,0
12677065,52979,147599,119,0,0,0,2382382,C,1,58,59,765,3,3,17,11,77,1,1
5660051,341823,3881822,293613,292951,1839619,293433,2286427,Python,1,18,312,1099,3,3,12,6,20,1,1
6572301,210649,274327,63,89,27,123,4173259,JavaScript,1,6,101,4644,0,0,2,7,9,1,1
6573228,562673,300466,10822,10881,1021411,10882,3349729,JavaScript,1,9,266,16402,12,12,5,5,9,1,1
7147812,1392085,4459896,329703,329519,1433044,329763,2392467,Java,1,27,235,,,,,,,1,0
7771286,3331030,3338688,1448,1381,8599,1508,4134793,Java,1,15,1178,48980,0,0,4,3,17,1,1
7788191,5207,3362488,59,0,0,0,2283462,JavaScript,4,150,11376,61020,2,2,20,73,143,1,1
9659666,3461168,94597,60,0,0,851,2098260,C#,23,110,1366,7020,0,0,126,274,82,1,1
9665229,3461168,17032,59,0,0,1015,2422395,C#,21,110,9758,,,,,,,1,0
9665229,3461168,1057293,59,0,0,1015,2422395,C#,23,110,9758,,,,,,,1,0
9671859,3461168,2928258,60,0,0,0,2098260,C#,23,111,1656,1539,0,0,261,504,99,1,1
9672983,3461168,5733,60,0,0,4245,2095414,C#,24,111,2470,37339,0,0,902,1956,309,1,1
9676207,3461168,3945349,60,0,0,111,2158278,C#,15,198,1154,2411,3,3,284,536,111,1,1
9714016,3461168,1546335,59,0,0,158,2357564,C#,24,111,755,337,0,0,17,30,41,1,0
202,1653,28245,119,0,649796,20239,2896337,JavaScript,4,195,52227,999796,683,683,2331,2092,226,1,1
202,1653,59301,119,0,649796,20239,2896337,JavaScript,3,195,52227,999796,683,683,2331,2092,226,1,0
202,1653,736472,119,0,649796,20239,2896337,JavaScript,3,195,52227,999796,683,683,2331,2092,226,1,1
340,2183,21084,59,0,534239,1185705,2094999,Java,8,16,19211,79090,491,491,14268,28785,1802,0,1
434,3797,3942,59,0,2270722,31543,2095907,JavaScript,2,14,6090,54659,182,182,1320,2993,168,1,0
489,4066,567332,119,0,4278359,654547,3557616,Ruby,5,276,3241,27453,207,207,2495,4409,165,1,0
489,4066,2894866,119,0,4278359,654547,3557616,Ruby,5,276,3241,27453,207,207,2495,4409,165,1,1
530,4203,29727,575380,7168,1569650,573772,2861496,JavaScript,24,10,498,2635,135,135,819,3440,121,1,0
544,4233,54949,119,0,369290,1244705,2106930,JavaScript,3,16,6625,41122,111,111,308,2152,63,1,0
581,4394,12325,120,0,3877684,2947152,2094025,C#,8,74,48668,578165,2155,2155,3672,9752,544,1,0
760,5207,888551,59,0,566819,59408,2110120,JavaScript,4,120,5968,16026,10,10,298,1942,216,1,1
866,5746,5814,119,0,884133,355507,2095725,Python,1,27,7328,445230,176,176,989,1109,111,1,1
903,5948,5978,119,0,0,2897,5070289,JavaScript,1,7,737,10829,0,0,3,1,7,1,1
1113,6691,14672,60,0,404613,28919,2130666,Ruby,12,39,3879,8954,28,28,131,242,43,1,1
1127,6732,63965,120,0,222783,203153,2096978,JavaScript,1,31,9398,19759,18,18,985,539,94,1,0
